run_id,timestamp,model_name,skill_name,ablation_id,sample_index,code_commit_hash,python_version,mcri_version,model_temperature,repetitions_planned,repetitions_completed,fail_count,pass_rate,avg_exec_time,score_l1_total,score_l1_1_syntax,score_l1_2_runtime,score_l2_total,score_l2_1_contract,score_l2_2_purity,avg_l3_total,avg_l3_1_internal,avg_l3_2_external,avg_l4_total,avg_l4_1_numeric,avg_l4_2_visual,avg_l4_3_artifacts,avg_complexity_math_ops,avg_complexity_inference_steps,avg_complexity_ast_nodes,avg_complexity_loop_depth,score_program_total,score_math_total,score_l5_architecture,avg_l4_4_mqi,avg_mcri_total,source_code_path,notes,batch_id,golden_prompt_path,prompt_hash,prompt_tokens,completion_tokens,total_tokens,latency_ms,healer_applied,healer_fix_count,healer_fixes_basic,healer_fixes_regex,healer_fixes_ast
3abc74ce-4ae5-480f-93c9-4e1ae109dffb,2026-02-19T04:08:15.137621+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,30.67,9.67,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_bd39a977.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 61.65s | Tokens: In=2600, Out=1255 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2600,1255,3855,61650,1,2,0,0,2
54a8000f-282f-4c69-85ba-849ebf14043e,2026-02-19T04:10:15.240824+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,31.33,9.67,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_493fad98.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 117.04s | Tokens: In=2600, Out=1122 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=4) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2600,1122,3722,117040,1,4,0,0,4
9ce8991b-0af6-4e7b-b811-7491a1681e50,2026-02-19T04:11:22.283038+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,30.0,9.33,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_3df92688.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 63.99s | Tokens: In=2600, Out=1207 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=6) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2600,1207,3807,63990,1,6,0,0,6
a336b5c3-b919-44d6-b900-b77f630100e2,2026-02-19T04:12:18.373177+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,29.67,9.33,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_5921d90a.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 52.95s | Tokens: In=2600, Out=1227 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=8) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2600,1227,3827,52950,1,8,0,0,8
e77ea48e-ef17-405d-aeab-914d161f3da3,2026-02-19T04:13:03.591791+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,27.67,5.0,4.0,5.0,24.67,6.0,3721.0,1.0,50.0,47.67,20.0,5.0,97.67,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_dccdd63e.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 42.07s | Tokens: In=2600, Out=1239 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=10) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2600,1239,3839,42070,1,10,0,0,10
8b0f52b2-78b8-4167-942d-9d003325f433,2026-02-19T04:15:26.974334+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,3,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,10.5,5.5,5.0,15.0,7.5,7.5,19.0,10.0,9.0,11.67,5.0,3.0,0.33,10.0,0.0,288.0,0.0,35.0,30.67,9.5,3.33,65.67,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_ccf9c5cd.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); Rep3 失敗: ZeroDivisionError; 成功 2/3 次 | Perf: 140.02s | Tokens: In=514, Out=6781 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:1",,,,514,6781,7295,140020,0,0,0,0,0
1df1df2c-8783-4786-92f8-8d38f722ee2f,2026-02-19T04:24:35.893233+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,3,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,14.83,10.0,4.83,10.78,5.0,3.0,0.67,6.33,0.0,321.0,0.0,37.5,25.61,9.5,2.11,63.11,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_21970891.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 175.87s | Tokens: In=514, Out=6650 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:2",,,,514,6650,7164,175870,0,0,0,0,0
81b2ee04-53bf-43f0-b647-75e0802f1af8,2026-02-19T12:33:46.381120,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,3,,,,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exception: AI request timed out after 180 seconds,,,,0,0,0,0,0,0,0,0,0
e4319259-3dac-4f81-9362-7ac5bf4fa311,2026-02-19T12:42:56.419737,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,3,,,,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exception: AI request timed out after 180 seconds,,,,0,0,0,0,0,0,0,0,0
e3ba309a-6e10-429b-a4d0-03d75f14ae12,2026-02-19T04:45:29.648948+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,3,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,18.5,10.0,8.5,10.78,5.0,3.0,0.67,6.33,0.0,449.0,0.0,39.0,29.28,11.0,2.11,68.28,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_9b2bf997.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 150.60s | Tokens: In=514, Out=5364 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:5",,,,514,5364,5878,150600,0,0,0,0,0
61c766b8-3c2f-482a-980f-8564492a519d,2026-02-19T04:50:20.832421+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,30.33,9.33,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_c0965a6b.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 103.51s | Tokens: In=2600, Out=1228 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2600,1228,3828,103510,1,1,0,0,0
25b2508f-b0e4-4b96-9147-b863d49a3d32,2026-02-19T04:50:56.440739+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,32.33,9.67,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_71cf3761.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 32.44s | Tokens: In=2600, Out=1193 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2600,1193,3793,32439,1,1,0,0,0
d252016b-cb80-4331-a0d9-1678139a131e,2026-02-19T04:51:54.102949+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,30.0,9.0,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_955eec58.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 54.49s | Tokens: In=2600, Out=1139 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2600,1139,3739,54490,1,1,0,0,0
2ba3cc1e-f160-4584-a053-121287d97e28,2026-02-19T04:53:58.672594+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,31.33,9.67,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_4d49f6a1.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 121.00s | Tokens: In=2600, Out=1261 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2600,1261,3861,121000,1,1,0,0,0
a0996c8a-213f-4050-9d9c-65e289d14eb3,2026-02-19T04:54:55.992371+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,28.0,8.0,3725.0,1.0,47.0,49.0,17.0,5.0,96.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_81186c26.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 54.03s | Tokens: In=2600, Out=1201 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2600,1201,3801,54030,1,1,0,0,0
38be8351-4b46-4105-af21-8e52f2a945bf,2026-02-19T04:55:53.227582+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,31.33,9.33,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_a60a3507.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 53.54s | Tokens: In=2600, Out=1312 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=12) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2600,1312,3912,53540,1,12,0,0,12
722e4f7c-8f27-4ed5-ae85-ea0908d03455,2026-02-19T04:56:48.447035+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,31.0,8.33,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_43a8718c.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 51.52s | Tokens: In=2600, Out=1256 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=14) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2600,1256,3856,51520,1,14,0,0,14
9ad856f4-0aa5-412e-88d5-bc55a8902e9b,2026-02-19T04:58:01.727429+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,33.0,10.0,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_7bb6d78f.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 69.94s | Tokens: In=2600, Out=1316 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=16) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2600,1316,3916,69940,1,16,0,0,16
53915c1e-3a61-44d2-8e09-fb678c3886b1,2026-02-19T04:58:57.547226+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,30.67,9.33,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_987f8e4c.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 52.68s | Tokens: In=2600, Out=1282 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=18) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2600,1282,3882,52680,1,18,0,0,18
b5a956f0-0a65-4939-a3ab-6d0a37199e59,2026-02-19T04:59:50.290847+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,20.0,10.0,10.0,29.0,5.0,4.0,5.0,31.67,9.67,3721.0,1.0,50.0,49.0,20.0,5.0,99.0,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_eaab7b3c.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 49.26s | Tokens: In=2600, Out=1238 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=20) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2600,1238,3838,49260,1,20,0,0,20
b769f670-96d6-4c50-bf0b-be98ea0e431a,2026-02-19T05:01:42.537060+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,6,,3.14.0,6.4,0.7,3,3,0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,12.0,0.0,17.5,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_76cbac82.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); Rep1 失敗: ValueError; Rep2 失敗: ValueError; Rep3 失敗: ValueError; 成功 0/3 次 | Perf: 108.55s | Tokens: In=514, Out=5442 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:1",,,,514,5442,5956,108550,0,0,0,0,0
9a2729f5-92a8-4e25-87ff-6c8f64f93da4,2026-02-19T05:03:33.711979+00:00,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,6,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,15.0,7.5,7.5,6.33,3.33,3.0,10.33,5.0,3.0,0.0,7.0,0.0,523.0,1.0,38.5,16.67,10.5,2.33,55.17,E:\Python\MathProject_AST_Research\agent_tools\temp_code\temp_gen_4619f8ec.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 107.70s | Tokens: In=514, Out=5416 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:2",,,,514,5416,5930,107700,0,0,0,0,0
805c1ca3-4155-460f-ad35-03d7669dd485,2026-02-19T13:12:44.220367,unknown,jh_數學1上_FourArithmeticOperationsOfNumbers,1,6,,,,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exception: AI request timed out after 180 seconds,,,,0,0,0,0,0,0,0,0,0
