run_id,timestamp,model_name,skill_name,ablation_id,sample_index,code_commit_hash,python_version,mcri_version,model_temperature,repetitions_planned,repetitions_completed,fail_count,pass_rate,avg_exec_time,score_l1_total,score_l1_1_syntax,score_l1_2_runtime,score_l2_total,score_l2_1_contract,score_l2_2_purity,avg_l3_total,avg_l3_1_internal,avg_l3_2_external,avg_l4_total,avg_l4_1_numeric,avg_l4_2_visual,avg_l4_3_artifacts,avg_complexity_math_ops,avg_complexity_inference_steps,avg_complexity_ast_nodes,avg_complexity_loop_depth,score_program_total,score_math_total,score_l5_architecture,avg_l4_4_mqi,avg_mcri_total,source_code_path,notes,batch_id,golden_prompt_path,prompt_hash,prompt_tokens,completion_tokens,total_tokens,latency_ms,healer_applied,healer_fix_count,healer_fixes_basic,healer_fixes_regex,healer_fixes_ast
9247d36d-8e9e-486b-93cf-0910a26b56ac,2026-02-23T14:55:07.670781+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,25.67,5.67,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_80a8aa8c.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.40s | Tokens: In=2003, Out=505 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2003,505,2508,7401,1,2,0,0,2
a21f804d-b1e7-4d82-a1c0-bb091079efa0,2026-02-23T14:55:17.475118+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,29.33,6.67,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_1311b71e.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.40s | Tokens: In=2003, Out=505 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2003,505,2508,7397,1,2,0,0,2
8f1fb9ce-840d-4a0e-9941-e747e3c08b74,2026-02-23T14:55:27.581581+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,28.33,7.0,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_0cb91f98.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.60s | Tokens: In=2003, Out=512 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2003,512,2515,7596,1,2,0,0,2
01c618c7-f463-4223-a661-0ff4a22ec80c,2026-02-23T14:55:37.760204+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,32.33,7.67,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_82291a07.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.66s | Tokens: In=2003, Out=505 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2003,505,2508,7660,1,2,0,0,2
1c456e02-41c6-4e20-bb75-9b7c51ec0bcf,2026-02-23T14:55:48.029661+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,2,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,32.33,8.0,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_5b644ba1.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.58s | Tokens: In=2003, Out=505 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2003,505,2508,7585,1,2,0,0,2
a928946c-e54f-4a36-9fa7-b056cfc6074e,2026-02-23T22:57:56.644032,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,1,3,,,,0,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_7a051cc0.py,Load Failed (SyntaxError or Import Error),,,,637,8192,8829,125506,0,0,0,0,0
75becc25-c63f-4777-8ba7-f2facb076194,2026-02-23T23:00:02.657664,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,1,3,,,,0,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_54b68066.py,Load Failed (SyntaxError or Import Error),,,,637,8192,8829,123597,0,0,0,0,0
6eb05eb0-0542-4e48-93b4-971e45960cdc,2026-02-23T15:00:13.699847+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,1,3,,3.14.0,6.4,0.7,3,3,3,0.0,0.0,13.0,5.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,9.5,0.0,22.5,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_e04aa580.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 9.06s | Tokens: In=637, Out=651 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:3",,,,637,651,1288,9065,0,0,0,0,0
12c61c3d-feae-4590-b2c8-772e76809d6c,2026-02-23T15:00:24.913711+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,1,3,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,13.5,6.0,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,48.0,15.33,528.0,0.0,36.0,47.0,9.5,5.0,83.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_32c21ee1.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 8.82s | Tokens: In=637, Out=629 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:4",,,,637,629,1266,8820,0,0,0,0,0
8c6821ef-6651-4cd3-b363-1733b5f98743,2026-02-23T15:00:36.160400+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,1,3,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,13.0,5.5,7.5,13.5,6.0,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,53.0,17.67,528.0,0.0,36.0,47.0,9.5,5.0,83.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_086fedb7.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 缺少 Docstring/TypeHint (-2.0); 全部成功 (平均 0.00s) | Perf: 8.80s | Tokens: In=637, Out=629 | Fix: [Bare] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PENDING | GenRun:5",,,,637,629,1266,8803,0,0,0,0,0
cfbdb088-be26-43ba-a97d-ef8c2408e81a,2026-02-23T15:00:46.544839+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,31.0,8.33,4070.0,2.0,47.0,47.0,17.0,5.0,94.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_d38dcbcc.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.95s | Tokens: In=2003, Out=512 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2003,512,2515,7949,1,1,0,0,0
9b25bf26-08cf-41fa-81b6-24ca63d9ad9a,2026-02-23T15:00:56.370393+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,32.0,8.33,4070.0,2.0,47.0,47.0,17.0,5.0,94.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_1ff97838.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.33s | Tokens: In=2003, Out=505 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2003,505,2508,7328,1,1,0,0,0
f90f513f-d53c-4124-9389-f83a383262ab,2026-02-23T15:01:06.204119+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,31.67,8.33,4070.0,2.0,47.0,47.0,17.0,5.0,94.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_2bae73a9.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.39s | Tokens: In=2003, Out=505 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2003,505,2508,7393,1,1,0,0,0
f8b027c4-5e17-4fa1-99ca-87a1bcfec34a,2026-02-23T15:01:16.039128+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,33.67,8.67,4070.0,2.0,47.0,47.0,17.0,5.0,94.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_a2a394d2.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.34s | Tokens: In=2003, Out=505 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2003,505,2508,7341,1,1,0,0,0
e8d5d848-c65c-4a4e-9ac3-5ce6bb92c292,2026-02-23T15:01:25.960063+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,2,4,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,29.67,7.67,4070.0,2.0,47.0,47.0,17.0,5.0,94.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_2818a82e.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.43s | Tokens: In=2003, Out=512 | Fix: [Minimal Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=0) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2003,512,2515,7431,1,1,0,0,0
1435b75d-92cb-4cd4-8ca8-b24322fea86f,2026-02-23T15:01:35.749531+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,32.0,8.33,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_435f08ec.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.38s | Tokens: In=2003, Out=512 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:1",,,,2003,512,2515,7378,1,2,0,0,2
f9dd48b9-78fe-485f-b3d6-493cd07945bb,2026-02-23T15:01:45.678782+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,26.67,6.67,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_7ccb1be5.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.50s | Tokens: In=2003, Out=512 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:2",,,,2003,512,2515,7503,1,2,0,0,2
f96ecfe6-b90d-4f8d-9c7a-070d6234b414,2026-02-23T15:01:55.442180+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,31.33,8.0,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_88137b91.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.38s | Tokens: In=2003, Out=512 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:3",,,,2003,512,2515,7376,1,2,0,0,2
38f844f1-9757-4e47-a884-1fddb262551b,2026-02-23T15:02:05.415827+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,30.0,7.67,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_b4202206.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.47s | Tokens: In=2003, Out=512 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:4",,,,2003,512,2515,7475,1,2,0,0,2
3092ac4c-c9d2-4fb4-bb2b-3e4aa0b4167c,2026-02-23T15:02:15.376751+00:00,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,3,5,,3.14.0,6.4,0.7,3,3,0,1.0,0.0,15.0,7.5,7.5,15.0,7.5,7.5,18.0,10.0,8.0,29.0,5.0,4.0,5.0,26.67,7.0,4066.0,2.0,50.0,47.0,20.0,5.0,97.0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_16be2715.py,"L1: AST 解析成功; 無危險函數(或已豁免); Import 白名單通過; 全部成功 (平均 0.00s) | Perf: 7.48s | Tokens: In=2003, Out=512 | Fix: [Full Healer] | Fixes: Basic=0, Advanced=(Regex=0, AST=2) | Verify: Internal Logic Check = PASSED | GenRun:5",,,,2003,512,2515,7476,1,2,0,0,2
8693e77b-b277-4cc4-b48c-4e2b812b6e08,2026-02-23T23:04:25.576976,qwen3-8b,jh_數學2上_FourOperationsOfRadicals,1,6,,,,0,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:\Python\MathProject_AST_Research\agent_tools\reports\jh_數學2上_FourOperationsOfRadicals\qwen3_8b\gen_code\temp_gen_ab3ac05f.py,Load Failed (SyntaxError or Import Error),,,,637,8192,8829,127196,0,0,0,0,0
